"antiguedad_deuda","deuda_total","mujer","edad","region_bogota","propuesta_cuotas","propuesta_descuento","estrategia_agresiva","origen_deudor","estado_civil","tiene_propiedades","producto_origen_deuda","beneficiario_subsidios","helado_favorito","mes","ingreso","con_acuerdo"
512,53618128.8813706,0,40.6441121296817,0,10,0.327102875942364,0,"Colombia","soltero/a",0,"libre inversion",0,"No le gusta el helado",2,4130060.60155714,0
1151,46353515.2543103,0,30.3433753177412,0,5,0.343670594086871,1,"Colombia","casado/a",0,"tarjeta credito",0,"No le gusta el helado",1,3825985.28656023,0
281,41226817.3903925,1,27.2017429537435,1,9,0.3214327970054,1,"Colombia","soltero/a",0,"tarjeta credito",0,"chocolate",5,3713142.87916478,0
230,3170443.1787366,1,38.7153989007809,0,5,0.469221864687279,1,"Colombia","soltero/a",1,"credito vehiculo",0,"No le gusta el helado",4,3561237.29447122,1
588,86600265.5925695,1,31.7277672268116,1,3,0.165906497184187,1,"Colombia","union libre",0,"otro",0,"ron con pasas",7,4109808.05773194,0
815,88897604.8742887,1,42.1601900821144,0,3,0.0626590722240508,1,"Colombia","union libre",0,"otro",0,"ron con pasas",8,2567940.35631007,0
893,57421436.6278611,1,43.1006385929792,1,2,0.156010337406769,1,"Colombia","casado/a",0,"credito vehiculo",0,"No le gusta el helado",6,4799031.93168648,0
498,38815734.0081409,1,31.5096295660962,0,3,0.586130973743275,1,"Colombia","casado/a",0,"libre inversion",0,"otro",8,2095121.52890377,0
420,24656368.1512373,1,35.8568703524872,0,11,0.125419653067365,0,"Colombia","casado/a",0,"otro",0,"ron con pasas",4,3145488.87010172,0
627,8078741.38047919,0,42.8264233920643,1,4,0.217726776748896,1,"Colombia","union libre",0,"credito vehiculo",0,"chocolate",2,6212575.35547661,1
733,30315613.3019831,0,47.4065593265796,1,3,0.406923777982593,1,"Colombia","soltero/a",0,"tarjeta credito",0,"chocolate",2,5619986.1363764,0
1158,80559864.1696153,0,31.6268384595872,0,9,0.393482469627634,0,"Colombia","union libre",0,"libre inversion",0,"ron con pasas",1,4742606.8310514,0
322,28224760.1852752,0,30.8937874553921,0,4,0.00586439240723848,1,"Colombia","casado/a",0,"libre inversion",0,"chocolate",12,3532676.69851586,0
971,36755964.2491629,1,32.3121373753136,0,5,0.590162343531847,1,"Colombia","casado/a",0,"tarjeta credito",0,"fresa",11,2732445.26715538,0
761,52024813.5174857,0,45.2850335565162,0,3,0.507061061030254,1,"Colombia","soltero/a",0,"otro",0,"otro",3,4588799.1850319,0
1236,54091665.0481755,1,28.5996644923257,0,8,0.282717048330232,0,"Colombia","casado/a",0,"otro",1,"fresa",12,2794745.60398744,0
825,51688526.9570164,0,29.4812284291701,0,5,0.293967253156006,0,"Colombia","casado/a",0,"tarjeta credito",0,"otro",9,4464773.75202005,0
330,20330151.7575514,0,32.838922147123,0,11,0.164076824253425,1,"Colombia","casado/a",0,"credito vehiculo",0,"chocolate",7,3862655.30729906,1
697,73973292.9307502,0,23.9808587588753,0,10,0.415838094614446,0,"Colombia","casado/a",0,"credito vehiculo",0,"otro",12,3723855.8992906,0
405,4166030.07456288,0,31.3904147289187,0,2,0.587974580610171,0,"Colombia","casado/a",0,"credito vehiculo",0,"otro",9,4320797.05738621,0
689,56639428.8089359,1,31.6071763067323,0,5,0.258930667396635,1,"Colombia","union libre",0,"credito vehiculo",0,"chocolate",12,2283262.07722238,0
443,39522973.3920889,1,35.5089367267082,0,3,0.0963877867441624,0,"Colombia","union libre",0,"otro",0,"otro",11,2702006.03865338,0
1304,32702118.9414896,0,40.7857618470583,0,1,0.555570246186107,0,"Colombia","soltero/a",0,"credito vehiculo",0,"ron con pasas",10,4182420.92068849,0
705,69833786.7286988,1,48.3400849672903,1,7,0.332290590181947,1,"Colombia","soltero/a",0,"tarjeta credito",0,"No le gusta el helado",12,4348287.90038492,0
1089,16354577.4646802,0,41.8961266860394,1,8,0.0103278568480164,0,"Colombia","casado/a",0,"credito vehiculo",0,"fresa",6,5909647.67071823,0
365,44844919.5123743,0,24.1942226340025,0,2,0.194171256897971,0,"Colombia","union libre",1,"libre inversion",1,"otro",3,3780337.84112359,0
1194,66583531.7477351,0,47.7897450171956,1,10,0.468965501664206,0,"Colombia","casado/a",0,"otro",0,"ron con pasas",5,6178959.75549901,0
421,46430191.1283983,1,41.8593903588235,0,11,0.288414178183302,0,"Colombia","union libre",0,"otro",0,"otro",1,3015929.89475133,0
388,43230244.2160668,1,35.548904336822,1,11,0.170540033373982,0,"Colombia","casado/a",0,"credito vehiculo",0,"chocolate",1,4230158.63884264,0
373,53281884.7033661,0,46.4244565395338,1,9,0.254253586102277,1,"Colombia","casado/a",0,"otro",1,"otro",12,6224987.67707289,0
841,51913080.499135,0,39.6061310610177,0,10,0.0909409577026963,0,"Colombia","casado/a",0,"libre inversion",0,"fresa",4,4332348.68138904,0
1031,59253170.6989277,0,33.6904471526359,0,9,0.0921971459873021,0,"Colombia","casado/a",0,"tarjeta credito",0,"ron con pasas",6,3545638.88444955,0
1205,77982687.0198129,0,30.0501809601421,0,2,0.311341264704242,1,"Colombia","casado/a",0,"credito vehiculo",0,"otro",1,3360051.21986166,0
1009,36259012.0921377,0,42.5360033820133,0,7,0.0448900882154703,1,"Colombia","union libre",0,"credito vehiculo",0,"chocolate",9,4107969.1668138,0
739,86446349.470946,0,18,0,5,0.523773262370378,1,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",12,2913237.70271263,0
1140,34836163.4409288,0,33.6834496107024,0,9,0.466122674290091,1,"Colombia","casado/a",0,"tarjeta credito",0,"No le gusta el helado",12,4152654.62164788,0
199,16054865.7473177,1,25.4195356795566,0,9,0.00111427009105682,1,"Colombia","casado/a",0,"libre inversion",0,"fresa",5,2242907.94507671,0
1345,21535994.6795041,1,18,1,4,0.454349763225764,0,"Colombia","union libre",0,"tarjeta credito",0,"ron con pasas",1,3393875.78895112,0
923,85537890.6537546,1,36.8923295289123,0,4,0.304721831018105,1,"Colombia","soltero/a",0,"tarjeta credito",0,"fresa",11,2596865.56471273,0
681,8340576.84545405,0,33.9128234619921,0,4,0.0880650525446981,0,"Colombia","casado/a",0,"credito vehiculo",0,"fresa",3,4042500.91429643,0
213,18100221.8171256,0,18,0,6,0.387437841994688,1,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",12,2173650.20296925,0
1061,7555350.80130212,0,32.6227295269425,0,2,0.0413643771316856,0,"Colombia","union libre",0,"credito vehiculo",0,"fresa",2,3966835.33979841,0
424,54806926.3145328,1,38.5753606098353,0,9,0.574304881319404,0,"Colombia","union libre",1,"libre inversion",0,"chocolate",6,3138570.38451936,0
1349,20131602.0669183,0,40.4645219634618,0,10,0.293543513584882,0,"Colombia","casado/a",0,"libre inversion",0,"ron con pasas",11,4183904.06231291,0
1241,53289664.92482,0,37.5022417529012,0,5,0.0682655128184706,1,"Colombia","union libre",0,"tarjeta credito",0,"ron con pasas",11,4473388.85300452,0
1014,21294776.4476761,0,41.1127047258289,1,6,0.496221274975687,1,"Colombia","union libre",0,"otro",0,"otro",8,6040784.36933726,1
1035,35731433.4698953,0,36.6362899442057,1,7,0.0305450416635722,0,"Colombia","casado/a",0,"otro",0,"No le gusta el helado",12,5542506.74946566,0
733,31898416.881077,1,38.1232369056296,0,5,0.158806773321703,1,"Colombia","union libre",0,"credito vehiculo",0,"chocolate",5,2534234.18502828,0
1189,82727604.7615567,1,34.0361091655241,0,7,0.354613999184221,0,"Colombia","union libre",0,"libre inversion",0,"No le gusta el helado",7,2404352.47393414,0
374,10882685.9182678,0,26.1889542678853,1,4,0.158451181277633,1,"Colombia","soltero/a",0,"tarjeta credito",0,"ron con pasas",8,4432071.69633152,1
906,23618374.3942995,0,37.1470248897471,1,12,0.417053904477507,1,"Colombia","union libre",0,"credito vehiculo",0,"fresa",6,5402515.91997421,1
522,17528204.6308508,1,42.8416360920234,0,1,0.0917771000415087,1,"Colombia","union libre",0,"libre inversion",0,"chocolate",7,3552875.03540182,0
714,67327927.8986855,0,54.3369555372534,0,3,0.402120899967849,1,"Colombia","union libre",0,"otro",0,"ron con pasas",4,4820626.85186337,0
233,84027518.4994563,1,31.2477713202252,0,8,0.470977290440351,0,"Colombia","soltero/a",1,"tarjeta credito",0,"fresa",4,2804011.70146024,0
388,44978829.7414547,0,35.0998922776567,0,2,0.011178494989872,1,"Colombia","casado/a",0,"libre inversion",0,"otro",10,3836981.10057391,0
248,58368936.9973959,0,18,0,1,0.531018321728334,1,"Colombia","soltero/a",0,"libre inversion",0,"fresa",9,3298947.49071843,0
1285,16564010.4868216,0,28.2670261898461,0,4,0.375578480958939,1,"Colombia","soltero/a",0,"otro",0,"fresa",7,3652678.3797394,0
581,54626822.9745096,0,45.954953708966,1,5,0.536891641002148,1,"Colombia","casado/a",1,"credito vehiculo",0,"No le gusta el helado",7,4911054.82374488,0
786,79999208.0355529,1,32.8381395086511,0,2,0.00649952637031674,1,"Colombia","soltero/a",0,"credito vehiculo",0,"chocolate",3,3963875.42713034,0
912,44577657.9301804,0,39.8355287528431,1,7,0.146299429005012,1,"Colombia","casado/a",0,"credito vehiculo",0,"fresa",7,6637245.77128635,0
458,2537976.31657217,1,40.673327806511,0,12,0.128459883481264,0,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",7,2068271.37669311,0
784,16883719.591191,0,26.9281935195006,1,2,0.177556749153882,1,"Colombia","soltero/a",0,"otro",0,"No le gusta el helado",5,4934668.92735586,0
1124,27575750.4285313,1,35.1318237151367,0,2,0.243814258044586,0,"Colombia","union libre",0,"tarjeta credito",0,"otro",5,3059730.53117653,0
587,25577497.8524772,0,36.9765254329533,1,3,0.321269840095192,1,"Colombia","casado/a",0,"tarjeta credito",0,"ron con pasas",1,6166538.51684294,0
1185,6389399.71562941,1,32.3506421360947,1,4,0.515506254974753,1,"Colombia","casado/a",1,"tarjeta credito",0,"chocolate",4,4389115.8742038,1
220,32559132.0812702,1,36.7488669900926,0,2,0.509025653684512,0,"Colombia","union libre",0,"libre inversion",0,"fresa",12,2384519.30292754,0
1316,52314063.8816636,1,29.4411111389629,0,4,0.00348988235928118,1,"Colombia","casado/a",0,"otro",0,"otro",1,1430062.24178331,0
1052,48571311.8605781,0,25.1973094877585,0,1,0.419323119800538,0,"Colombia","union libre",1,"tarjeta credito",0,"fresa",10,4203712.33988832,0
500,54740709.1797329,1,39.4836728113511,0,9,0.329258953873068,0,"Colombia","union libre",0,"libre inversion",0,"otro",2,2242574.67567158,0
972,44215873.9710459,1,46.8483124299874,0,2,0.181232993910089,1,"Colombia","soltero/a",0,"otro",0,"chocolate",9,3006800.29063966,0
587,12627927.2120213,1,36.5438597268892,0,7,0.054128222214058,0,"Colombia","casado/a",1,"libre inversion",0,"No le gusta el helado",7,3125726.00551358,0
1288,86843191.3419161,0,34.4109370503477,0,7,0.444286398030817,1,"Colombia","casado/a",0,"tarjeta credito",0,"ron con pasas",4,3292663.84185659,0
576,67053326.4536178,0,32.4970442144734,1,9,0.300582282850519,1,"Colombia","soltero/a",1,"otro",0,"No le gusta el helado",4,5408505.79126755,0
217,33585389.1732171,1,47.0192578500728,0,9,0.376406888896599,0,"Colombia","union libre",0,"libre inversion",0,"fresa",6,2681972.65162033,0
594,14338533.7754851,1,44.3499807032816,0,2,0.500967838335782,0,"Colombia","union libre",0,"otro",0,"fresa",3,3310805.45165903,0
633,21120324.8912701,1,46.9374955553321,0,9,0.419784480705857,0,"Colombia","union libre",0,"tarjeta credito",0,"otro",7,3291684.80334424,0
598,67289907.674538,1,40.2966243630475,0,9,0.514956895262003,1,"Colombia","soltero/a",0,"credito vehiculo",0,"ron con pasas",5,2581775.87516775,0
1303,5407780.86036444,1,37.3285146221864,0,3,0.0404428459703922,1,"Colombia","union libre",0,"tarjeta credito",0,"No le gusta el helado",9,2696550.37901395,0
629,53824802.7490452,1,39.2469892395016,0,1,0.373423250438645,0,"Colombia","union libre",0,"tarjeta credito",0,"No le gusta el helado",11,2654009.39186716,0
819,14554632.7730874,1,37.2384026098695,0,6,0.285728546837345,0,"Colombia","casado/a",0,"credito vehiculo",0,"otro",12,2996018.60311578,0
1263,68863762.5996955,1,24.7989946416036,1,9,0.0266179743222892,1,"Colombia","union libre",0,"credito vehiculo",0,"otro",7,3544067.45885424,0
1253,89579542.8810641,1,53.2901465071688,0,9,0.341800991026685,0,"Colombia","casado/a",1,"tarjeta credito",0,"otro",1,2724667.50105944,0
464,16403231.6629076,0,25.2635083886695,1,3,0.500555327301845,0,"Colombia","casado/a",0,"tarjeta credito",0,"No le gusta el helado",5,4424828.47256169,0
1019,56064556.2933991,0,43.094598402661,0,1,0.102452618535608,0,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",12,4300056.98607515,0
588,48834300.8007389,0,24.4946457276809,1,1,0.497191926045343,1,"Colombia","casado/a",0,"otro",0,"chocolate",2,5059967.89016628,0
829,73806811.1655302,1,27.4023059735397,0,1,0.407230010814965,0,"Colombia","union libre",1,"libre inversion",0,"chocolate",12,1913855.61109036,0
1049,29567649.4312473,1,28.9742566404939,0,6,0.316397670982406,1,"Colombia","union libre",0,"tarjeta credito",0,"No le gusta el helado",12,1712029.20516045,0
1139,52785330.0660616,0,24.8199149252019,1,3,0.491294314339757,0,"Colombia","soltero/a",0,"tarjeta credito",0,"fresa",4,5540718.64512606,0
1197,7220075.00971667,1,34.4042320902289,1,1,0.572873157961294,1,"Colombia","union libre",0,"libre inversion",0,"No le gusta el helado",4,5033865.18269886,0
222,51744381.5688137,1,27.7815498466336,0,1,0.12603871668689,0,"Colombia","soltero/a",0,"libre inversion",0,"otro",11,2097631.82930251,0
437,50856343.0297421,1,36.3333385483586,0,3,0.024362984765321,0,"Colombia","casado/a",0,"otro",0,"fresa",10,2280827.36115035,0
609,39584630.7089087,0,52.1480284250704,0,7,0.350759000284597,1,"Colombia","casado/a",0,"credito vehiculo",0,"ron con pasas",5,4319378.70740655,0
538,86609636.7642051,0,41.2695372705801,1,6,0.0670635578222573,0,"Colombia","soltero/a",0,"credito vehiculo",0,"ron con pasas",1,6265262.06573625,0
1032,64274307.078612,0,20.6214915963254,0,7,0.0787690360564739,0,"Colombia","union libre",0,"tarjeta credito",0,"chocolate",9,3275290.23261984,0
999,23929635.3021869,0,39.0605910319953,0,2,0.429837000975385,1,"Colombia","union libre",0,"libre inversion",0,"fresa",6,3703117.17738167,0
1245,83377868.6077567,0,35.6348013637291,0,9,0.377758561167866,0,"Colombia","soltero/a",0,"tarjeta credito",0,"otro",11,4058229.78440335,0
1169,38394319.1865692,0,51.5106663932512,0,7,0.558055595168844,1,"Colombia","union libre",0,"otro",0,"otro",11,3903347.89947609,0
1091,73632396.4318726,0,39.2937527560817,1,2,0.281396837113425,1,"Colombia","casado/a",1,"credito vehiculo",0,"fresa",12,4849910.21024476,0
649,68140655.7437265,1,32.8030765942061,1,12,0.183440039400011,0,"Colombia","soltero/a",1,"tarjeta credito",0,"No le gusta el helado",2,3823828.23388129,0
855,37621968.4290234,0,24.2689918792037,0,8,0.493203258002177,0,"Colombia","casado/a",0,"otro",0,"fresa",4,2977894.2404386,0
269,46734539.7321973,0,35.3977119240227,0,7,0.328540643211454,1,"Colombia","soltero/a",0,"libre inversion",1,"No le gusta el helado",3,3648936.57821335,0
1201,49217568.4167305,0,45.1147515056949,1,12,0.136075290106237,0,"Colombia","soltero/a",0,"credito vehiculo",0,"ron con pasas",4,5624514.94043571,0
1299,87685565.503221,1,27.4007351007089,1,5,0.0653882882092148,0,"Colombia","soltero/a",0,"otro",0,"No le gusta el helado",6,3860613.58076207,0
771,7461141.78076386,0,28.495023897278,0,5,0.482094290759414,1,"Colombia","soltero/a",0,"otro",0,"otro",2,4207960.36334539,1
1262,69462789.0540753,0,43.3684627795828,0,11,0.511290072603151,1,"Colombia","soltero/a",0,"otro",0,"chocolate",7,4455185.82060471,0
337,78644642.4101712,1,42.7925606771197,0,4,0.20413001999259,1,"Colombia","soltero/a",0,"otro",0,"chocolate",9,2898859.88333169,0
459,89097023.5817833,0,32.5388704319499,0,9,0.0757647852413356,0,"Colombia","casado/a",0,"tarjeta credito",0,"ron con pasas",2,4075235.2440417,0
753,86894655.0847264,0,30.8561589784368,0,7,0.292618796043098,0,"Colombia","union libre",1,"libre inversion",1,"fresa",7,3658933.46342466,0
735,57605139.4900773,0,32.6894226542888,1,9,0.514242565864697,1,"Colombia","casado/a",0,"otro",1,"fresa",1,6113510.32972157,0
689,6726186.09045167,0,44.402849087921,1,7,0.382753100898117,0,"Colombia","union libre",0,"tarjeta credito",0,"chocolate",12,5533322.01489798,1
226,12341754.6694865,0,35.4982976177537,0,5,0.194937172019854,0,"Colombia","casado/a",0,"credito vehiculo",1,"fresa",9,3279988.32385468,0
934,44807123.9381097,0,37.1985778226425,0,5,0.545222223177552,0,"Colombia","casado/a",0,"tarjeta credito",0,"chocolate",7,4737002.60479401,0
1017,59995117.0479879,1,48.8669474561134,1,9,0.105754506681114,1,"Colombia","union libre",1,"libre inversion",0,"chocolate",11,3640464.61745835,0
591,17773643.3927435,1,42.389633070412,0,4,0.207343699224293,0,"Colombia","casado/a",1,"tarjeta credito",0,"otro",5,2466159.66191776,0
1287,16724016.8420831,0,45.3448775458461,1,11,0.394838801817968,1,"Colombia","soltero/a",1,"credito vehiculo",0,"No le gusta el helado",5,6264421.34876149,1
1049,11196425.0074932,1,49.6233770682348,0,5,0.457291676988825,0,"Colombia","casado/a",0,"otro",0,"No le gusta el helado",9,2918715.88552536,0
239,14884458.8601496,1,32.3413918763931,0,10,0.16387374876067,0,"Colombia","union libre",1,"otro",0,"No le gusta el helado",1,2277306.89433775,0
1327,77295306.6938091,1,34.1314300247907,0,8,0.0397048955317587,0,"Colombia","union libre",0,"tarjeta credito",0,"No le gusta el helado",3,2263529.35343249,0
435,38755073.3742071,1,36.4212380093005,0,2,0.217399426968768,1,"Colombia","union libre",0,"tarjeta credito",0,"ron con pasas",9,2684055.44768235,0
222,79160242.8931743,0,38.8811631820773,0,3,0.0970981140621006,0,"Colombia","soltero/a",0,"credito vehiculo",0,"No le gusta el helado",10,4194613.23371585,0
485,74392046.8471712,1,30.7366146044136,0,12,0.0287193290423602,1,"Colombia","casado/a",0,"otro",0,"fresa",10,1901074.40395268,0
1023,88112827.8602147,0,36.9289897796219,0,9,0.294787430623546,1,"Colombia","soltero/a",1,"libre inversion",0,"fresa",5,5026512.86438559,0
470,57437782.71263,0,28.9766184625449,0,3,0.205265330895782,0,"Colombia","union libre",0,"tarjeta credito",1,"otro",3,3491167.58864819,0
455,62514723.8948615,0,38.0046428675191,0,8,0.395086814649403,0,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",7,4953835.74885377,0
205,71483535.5372401,1,26.9488209399849,0,12,0.0249896594323218,1,"Colombia","soltero/a",0,"otro",1,"No le gusta el helado",6,2988524.85437246,0
490,3944604.51600607,0,33.0249994649721,1,10,0.398980433028191,0,"Colombia","casado/a",0,"libre inversion",0,"chocolate",10,5108294.33003456,1
989,73961436.9807998,0,46.828223281376,0,9,0.56357145854272,1,"Colombia","soltero/a",0,"credito vehiculo",0,"chocolate",6,4661818.00363641,0
221,62168382.0894454,0,32.074102118235,0,3,0.0812473457772285,1,"Colombia","soltero/a",1,"tarjeta credito",0,"ron con pasas",10,4338654.16422204,0
253,39371321.0707996,0,29.0719131261508,1,11,0.530002977652475,1,"Colombia","casado/a",0,"tarjeta credito",0,"No le gusta el helado",9,5556480.49301249,1
645,22629332.6123385,1,39.9760142511417,0,7,0.221887568570673,1,"Colombia","soltero/a",0,"otro",0,"No le gusta el helado",11,2965258.20192345,0
753,1625960.33890732,1,18,1,12,0.345344951469451,0,"Colombia","casado/a",0,"tarjeta credito",0,"chocolate",8,2960081.37414274,1
918,38420557.3759507,0,35.8668788132628,1,12,0.354620861448348,1,"Colombia","soltero/a",1,"otro",0,"No le gusta el helado",1,5137854.20998696,0
1026,71017860.4982095,1,36.757453207905,0,5,0.353679978707805,1,"Colombia","casado/a",0,"otro",0,"otro",2,3413648.67006238,0
270,53967258.1377206,1,54.927622940961,0,10,0.0724611336831003,0,"Colombia","union libre",0,"otro",0,"No le gusta el helado",2,2786747.31791289,0
673,88660208.5325634,0,30.2325277895404,1,12,0.467029581265524,1,"Colombia","union libre",0,"credito vehiculo",0,"ron con pasas",7,4946966.28355975,0
1319,47948671.9215754,1,28.1811183244513,0,9,0.433718143310398,1,"Colombia","casado/a",0,"libre inversion",0,"fresa",4,3993622.88135443,0
1132,47524107.022793,1,54.4261790400898,0,10,0.56932307635434,1,"Colombia","soltero/a",0,"credito vehiculo",0,"fresa",5,2739771.23185405,0
442,70972232.1133828,0,38.1215684991357,1,4,0.335125751467422,0,"Colombia","union libre",0,"tarjeta credito",0,"chocolate",10,5893653.09332178,0
753,8716066.66718144,1,34.9501393638784,0,9,0.536086166230962,1,"Colombia","union libre",1,"credito vehiculo",0,"fresa",5,2746846.55258154,1
193,23719577.4758002,0,39.352656297142,0,11,0.381636953679845,0,"Colombia","soltero/a",0,"otro",0,"ron con pasas",8,3864055.8632543,0
483,32673427.112354,1,31.197234091472,1,8,0.0112872619181871,0,"Colombia","casado/a",0,"credito vehiculo",0,"fresa",1,3471363.04305891,0
712,23090841.3077937,0,24.7062242405134,0,1,0.411870195670053,1,"Colombia","union libre",1,"libre inversion",0,"No le gusta el helado",10,3496085.3009061,0
1047,16494147.2568316,1,41.5531074768438,0,3,0.0739712053444237,1,"Colombia","union libre",0,"tarjeta credito",0,"otro",12,2927935.90759973,0
1339,51947357.3952913,0,35.7565753897861,0,9,0.118976315064356,0,"Colombia","soltero/a",0,"libre inversion",0,"chocolate",9,3880912.12917053,0
569,43970329.5123065,1,34.159200453755,0,2,0.298538391245529,0,"Colombia","casado/a",0,"tarjeta credito",0,"ron con pasas",7,2297892.83499893,0
1285,73066453.1527553,0,23.8163395383299,0,10,0.44079698016867,0,"Colombia","union libre",0,"libre inversion",0,"ron con pasas",10,3460076.94109957,0
1305,67770907.3456703,1,28.2372589621029,0,2,0.0604697969276458,1,"Colombia","soltero/a",1,"libre inversion",0,"chocolate",3,2392900.95650742,0
1232,31857242.3684411,1,39.1002364379963,0,10,0.410490629263222,1,"Colombia","soltero/a",0,"libre inversion",0,"otro",3,1852184.46164957,0
756,72792516.5501889,1,26.9111431970775,1,5,0.553371742414311,1,"Colombia","union libre",0,"tarjeta credito",0,"No le gusta el helado",6,4114349.19501787,0
1098,23332192.7238721,0,39.2460610544828,1,12,0.556319511355832,0,"Colombia","soltero/a",1,"libre inversion",0,"No le gusta el helado",10,5619262.03792137,0
1120,53733052.6582897,1,45.5583045028055,0,3,0.491947701992467,1,"Colombia","soltero/a",0,"credito vehiculo",0,"otro",8,2915519.8013394,0
973,14818821.844412,1,43.0518785423147,0,5,0.00183951887302101,1,"Colombia","casado/a",1,"libre inversion",0,"No le gusta el helado",8,2299267.19439753,0
860,16506724.9533953,1,23.7056351796017,1,1,0.211927815992385,1,"Colombia","union libre",0,"credito vehiculo",0,"ron con pasas",2,2680820.51317993,0
567,21070217.5118029,0,36.0791326951942,0,9,0.466877981834114,1,"Colombia","casado/a",0,"otro",0,"otro",4,4388183.60833162,1
182,71463925.7537434,1,35.0842807510422,0,9,0.307841557497159,0,"Colombia","union libre",1,"tarjeta credito",0,"otro",1,2289032.83650814,0
257,35504344.3444418,0,42.6921763056659,0,10,0.00549796256236732,0,"Colombia","soltero/a",0,"otro",0,"ron con pasas",1,4658689.10265571,0
281,82089883.0961203,0,38.2573401448571,0,9,0.486880086874589,0,"Colombia","casado/a",0,"tarjeta credito",0,"otro",7,4173982.76556304,0
195,11756572.2615458,1,23.8783446411465,0,7,0.061015970679,0,"Colombia","casado/a",0,"credito vehiculo",0,"otro",9,1395590.62444798,0
573,88916112.4855047,1,32.1239452552753,0,5,0.523989188158885,1,"Colombia","casado/a",1,"tarjeta credito",0,"chocolate",8,1811114.84022958,0
320,68196153.7246127,1,44.5811019760992,0,7,0.20051357075572,1,"Colombia","soltero/a",0,"tarjeta credito",0,"No le gusta el helado",2,3104449.28403579,0
875,28590126.8007467,1,42.9452043511363,0,4,0.300025377608836,0,"Colombia","soltero/a",0,"otro",0,"No le gusta el helado",1,2300945.01226263,0
224,2670003.39918304,0,50.5600652302404,0,4,0.198331482382491,0,"Colombia","casado/a",1,"libre inversion",0,"No le gusta el helado",5,4008219.04348569,0
191,61691420.7639406,1,26.6637723915331,1,7,0.297864096891135,0,"Colombia","soltero/a",0,"credito vehiculo",0,"No le gusta el helado",6,3510443.4625548,0
369,39991383.5418876,1,29.2986673277727,1,2,0.193117783265188,0,"Colombia","soltero/a",0,"credito vehiculo",0,"No le gusta el helado",7,3695754.35444676,0
1153,79637732.8481292,1,31.8182041542116,0,6,0.225994980800897,1,"Colombia","soltero/a",1,"tarjeta credito",0,"No le gusta el helado",1,2426790.84798807,0
1077,7515121.29523326,1,43.4605075391815,0,10,0.0774655720219016,1,"Colombia","union libre",0,"credito vehiculo",0,"No le gusta el helado",5,2966633.1046544,1
499,41321957.4352261,1,35.8682198249813,0,9,0.0785930567421019,0,"Colombia","soltero/a",0,"otro",0,"chocolate",2,2469837.6326523,0
400,80024031.7127667,1,47.605021685734,0,1,0.0558840445708483,1,"Colombia","casado/a",1,"tarjeta credito",0,"otro",6,3229921.40505027,0
444,63284188.433527,1,39.7604138042672,0,9,0.267708077933639,1,"Colombia","soltero/a",0,"libre inversion",0,"No le gusta el helado",8,2134235.75515861,0
253,28041250.9588525,0,36.2108331508717,0,1,0.335525694256648,0,"Colombia","casado/a",0,"otro",0,"chocolate",6,3620934.88127188,0
250,53013770.4930268,1,50.5522097317995,1,9,0.159038224350661,1,"Colombia","soltero/a",0,"libre inversion",1,"ron con pasas",3,3701347.33916084,0
353,78457430.9105286,0,39.4063813043642,0,8,0.0326167319901288,1,"Colombia","soltero/a",0,"otro",0,"otro",3,3645580.0298752,0
265,40685249.1318248,0,40.8809312263401,0,5,0.406987371202558,1,"Colombia","union libre",0,"credito vehiculo",0,"ron con pasas",9,4082978.15879826,0
230,30959937.8359504,1,35.2380853045547,1,8,0.400769551517442,1,"Colombia","union libre",0,"otro",0,"fresa",4,4219938.05078499,0
791,51411557.0312832,0,33.5971162193059,0,10,0.361707955179736,1,"Colombia","soltero/a",0,"libre inversion",0,"otro",10,5098243.2104009,0
1103,37944659.8648326,0,28.8712020647869,0,4,0.245459246495739,1,"Colombia","soltero/a",1,"credito vehiculo",1,"No le gusta el helado",4,4665793.74427736,0
993,75090065.2340613,1,24.1044431069806,0,2,0.0901940467301756,1,"Colombia","soltero/a",0,"libre inversion",0,"No le gusta el helado",3,1829864.49523987,0
258,14595346.098952,0,33.1057850229851,0,12,0.425118843466043,1,"Colombia","casado/a",1,"libre inversion",0,"fresa",8,3920729.82353676,1
201,59585629.7473423,1,35.2322096275339,0,11,0.357623546244577,1,"Colombia","soltero/a",1,"credito vehiculo",0,"otro",6,3153889.70199759,0
697,991489.572403952,0,50.5348365843169,1,10,0.301620387285948,1,"Colombia","union libre",0,"libre inversion",0,"chocolate",3,5713617.36686998,1
364,29452177.7318325,1,45.0165012721712,0,1,0.356497352616861,1,"Colombia","casado/a",0,"libre inversion",0,"otro",10,2865276.16029854,0
1021,85556839.6608112,1,31.9713552681369,0,11,0.0239905262365937,1,"Colombia","casado/a",0,"otro",0,"ron con pasas",1,2539294.46833872,0
1004,2018428.60090546,0,42.9372543541453,1,5,0.207453260058537,1,"Colombia","soltero/a",1,"tarjeta credito",0,"otro",3,6150918.17411028,1
1216,7946987.20111046,0,25.7746166970134,0,11,0.196786250593141,1,"Colombia","union libre",0,"tarjeta credito",0,"chocolate",9,4324867.58375025,1
